,Passed,Numero de Paginas,Cantidad de Palabras,Densidad Informacion (%),Fechas Detectadas (Count),Tamaño cuerpo probable,Variedad de fuentes,Variedad de tamaños,Uso de negritas (estimado %),Uso de cursivas (estimado %),Porcentaje Lenguaje Técnico,Porcentaje Lenguaje Genérico,LinkedIn,GitHub,Website/Otro,Cantidad de imágenes,Tiene Elementos Graficos,Lineas_education,Lineas_work_experience,Lineas_skills,Lineas_certifications,Lineas_achievements,Lineas_professional_profile,Lineas_languages,Lineas_projects,Lineas_publications,Lineas_training_courses,Lineas_volunteer_work,Seccion_education,Seccion_work_experience,Seccion_skills,Seccion_certifications,Seccion_achievements,Seccion_professional_profile,Seccion_languages,Seccion_projects,Seccion_publications,Seccion_training_courses,Seccion_volunteer_work,texto_extraido_len,Tamaño de fuente más usado,Promedio tamaño fuente,Formato Texto (Lineas)_Mixto,Formato Texto (Lineas)_Párrafos,Formato Texto (Lineas)_Viñetas,Orden Temporal_Orden Temporal Detectado,Orden Temporal_Pocas Fechas,Formato Fecha Más Común_DD/MM/YYYY,Formato Fecha Más Común_MM-YYYY,Formato Fecha Más Común_MM/YYYY,Formato Fecha Más Común_Mes YYYY (ES Comp),Formato Fecha Más Común_Mon YYYY (EN),Formato Fecha Más Común_Month YYYY (EN),Formato Fecha Más Común_Rango YYYY-YYYY,Formato Fecha Más Común_SpaCy DATE (Sin clasificar),Formato Fecha Más Común_YYYY,Formato Fecha Más Común_YYYY (SpaCy),Fuente principal_ArialMT,Fuente principal_Calibri,Fuente principal_Lato-Regular,Fuente principal_OpenSans-Regular,Fuente principal_Otra,Fuente principal_Roboto-Regular,Fuente principal_Tahoma,Legibilidad general_Buena,Legibilidad general_Potencialmente Deficiente,Consistencia tamaños fuente_Consistente,Consistencia tamaños fuente_Inconsistente,Consistencia márgenes (aprox)_Consistente,Consistencia márgenes (aprox)_Inconsistente,Uso de colores (texto)_No,Uso de colores (texto)_Sí,Uso de colores (dibujos)_No,Uso de colores (dibujos)_Sí,Deteccion Foto Perfil_No se detectaron imágenes candidatas,Deteccion Foto Perfil_Posible Foto Detectada,secciones_completas
289,0,4,1051,5.91,2,11,4,3,8.3,0.0,7.69,92.31,1,0,0,0,1,14,0,55,0,0,23,0,0,6,8,0,1,1,1,1,0,1,1,1,1,1,0,7637,11,10.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
290,0,1,66,5.45,0,10,6,2,28.6,100.0,8.53,91.47,0,0,0,0,0,1,3,0,0,0,6,15,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1822,10,17.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,6
291,0,1,216,4.98,1,10,5,5,16.2,25.0,3.79,96.21,0,0,0,0,1,2,5,6,0,0,0,2,3,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1666,10,16.2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,10
292,0,3,613,3.93,4,10,4,3,1.7,100.0,5.93,94.07,0,0,0,3,0,4,6,0,0,0,19,13,0,7,0,29,1,1,1,0,0,1,1,1,1,0,1,3807,10,11.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,7
293,0,6,521,2.11,0,12,5,3,30.2,5.8,8.84,91.16,0,0,0,1,1,7,26,15,0,0,10,22,0,22,0,0,1,1,1,1,0,1,1,1,1,1,1,4093,12,12.333333333333334,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,9
294,0,1,537,11.65,1,8,4,3,39.7,1.4,5.98,94.02,1,1,0,0,1,1,26,0,0,1,1,14,0,0,8,0,1,1,1,1,1,1,1,1,1,1,1,3765,8,13.666666666666666,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,10
295,0,5,105,2.51,1,11,3,3,31.0,1.8,3.55,96.45,0,0,0,1,1,10,0,0,0,0,6,0,0,30,0,0,1,1,1,1,0,1,0,1,1,1,1,4199,11,11.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,8
297,0,2,522,5.78,1,10,3,5,5.8,0.0,8.18,91.82,0,0,0,1,1,0,45,1,0,0,29,12,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,3737,10,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,8
298,0,4,630,3.27,2,12,6,2,25.2,82.5,12.46,87.54,0,0,1,0,0,0,14,6,14,0,1,1,45,1,0,0,1,1,1,1,0,1,1,1,1,0,0,4740,12,11.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,7
299,0,2,760,7.95,6,8,3,4,13.2,100.0,4.12,95.88,0,0,0,0,0,7,53,1,4,0,1,0,13,0,0,0,1,1,1,1,0,1,1,1,1,1,1,5315,8,14.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,9
300,0,3,831,5.6,2,10,2,5,21.9,100.0,7.72,92.28,0,0,0,0,1,0,9,6,0,0,0,0,0,11,1,37,1,1,1,1,0,1,1,1,1,1,1,5670,10,14.4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,9
301,0,2,526,6.34,3,9,8,12,22.5,5.1,13.48,86.52,0,0,0,3,1,24,2,4,14,0,0,6,28,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4096,9,10.916666666666666,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,10
302,0,2,62,4.19,3,11,4,2,19.4,8.1,3.92,96.08,0,0,0,8,0,3,9,25,0,0,0,0,2,0,2,0,1,1,1,0,0,0,0,1,1,1,0,2706,11,12.5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,5
303,0,4,1139,6.02,1,11,7,5,21.4,13.5,3.04,96.96,0,0,1,1,1,3,1,1,7,3,12,2,33,3,4,0,1,1,1,1,1,1,1,1,1,1,0,8045,11,14.8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,9
304,0,3,1059,7.3,0,9,5,8,23.9,2.2,5.88,94.12,0,0,0,0,1,15,1,1,0,0,1,0,0,12,0,0,1,1,1,1,1,1,1,1,1,1,1,7323,9,13.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10
305,0,2,300,3.35,2,12,6,7,37.9,95.4,6.46,93.54,0,0,0,1,0,1,2,3,0,0,2,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,2168,12,13.857142857142858,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,7
306,0,6,636,2.4,0,11,9,12,15.1,0.0,6.21,93.79,0,0,0,1,0,43,1,0,1,5,10,0,0,9,3,6,1,1,1,1,1,1,1,1,1,1,1,4651,11,11.833333333333334,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,10
307,0,4,933,5.08,2,9,6,4,23.1,89.6,5.26,94.74,0,0,1,0,1,12,29,16,5,0,0,10,12,4,1,0,1,1,1,1,0,1,1,1,1,1,0,6565,9,13.5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,8
308,0,3,1063,7.76,1,10,2,4,8.9,0.0,4.44,95.56,1,0,0,21,0,10,37,3,0,0,32,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,7519,10,15.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,10
309,0,4,865,4.84,3,9,5,3,15.0,100.0,11.83,88.17,1,0,1,0,0,2,2,2,0,0,26,2,0,37,0,0,1,1,1,1,0,1,1,1,1,1,1,6258,9,15.666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,9
310,0,3,509,5.83,0,10,6,3,15.8,23.7,2.39,97.61,0,0,0,1,1,1,1,3,0,0,3,1,7,4,11,0,1,1,1,1,0,1,1,1,1,1,1,5647,10,11.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,9
311,0,2,535,6.83,1,12,6,6,26.9,89.2,6.08,93.92,0,0,0,0,1,8,1,5,29,0,38,7,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,4414,12,12.666666666666666,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,7
313,0,1,782,15.66,4,8,2,6,35.7,100.0,5.52,94.48,1,1,1,0,1,0,1,0,0,0,34,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,5235,8,12.333333333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,6
314,0,3,668,4.67,0,10,3,6,15.0,100.0,8.81,91.19,0,0,0,0,1,3,1,6,0,0,1,6,5,4,0,11,1,1,1,1,1,1,1,1,1,1,1,4683,10,21.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,10
315,0,2,285,3.07,0,9,3,10,20.7,0.0,10.23,89.77,0,1,0,0,0,3,0,12,0,0,9,10,3,1,5,0,1,1,1,1,1,1,1,1,1,1,1,2052,9,14.4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,10
316,0,2,369,3.91,0,12,3,5,20.0,97.3,7.25,92.75,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,2612,12,14.4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,6
317,0,6,1284,4.58,1,11,8,3,15.4,12.1,6.68,93.32,0,0,0,0,1,22,2,8,0,0,9,2,0,0,9,0,1,1,1,1,0,1,1,1,1,1,1,8873,11,11.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,9
318,0,3,543,4.18,1,13,5,7,15.4,100.0,4.63,95.37,1,1,1,20,1,2,0,0,6,1,4,7,2,0,24,0,1,1,1,1,1,1,1,1,1,1,0,4188,13,16.285714285714285,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,9
319,0,1,377,7.29,0,7,6,5,29.7,94.6,8.7,91.3,0,0,0,0,1,6,24,0,5,0,5,0,5,0,0,0,1,1,0,1,0,1,1,1,1,1,0,2437,7,28.2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,7
320,0,2,879,9.7,1,11,6,6,32.6,100.0,5.35,94.65,0,0,0,0,0,22,30,1,0,0,0,0,0,21,3,0,1,1,1,1,0,1,1,1,1,1,0,6268,11,12.166666666666666,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,8
321,0,2,327,3.85,1,10,5,4,27.9,100.0,8.05,91.95,0,0,0,6,1,0,20,3,10,0,0,0,0,7,3,0,0,1,1,1,1,0,0,0,1,1,0,2576,10,11.75,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,5
322,0,3,145,4.16,1,11,4,1,25.6,10.7,9.81,90.19,0,0,0,0,1,9,13,1,1,0,3,12,0,11,3,3,1,1,1,1,0,1,1,0,1,1,1,4177,11,11.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,8
323,0,2,365,4.08,3,10,2,5,30.3,100.0,10.7,89.3,0,0,0,0,1,1,8,1,0,0,30,2,0,2,0,0,1,1,1,1,0,1,1,0,1,1,0,2730,10,13.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,7
324,0,3,109,4.85,0,10,7,2,13.1,100.0,18.13,81.87,0,0,0,0,0,6,3,3,2,0,0,0,0,10,0,0,1,1,1,1,0,1,1,1,1,1,1,4700,10,11.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,9
325,0,2,519,5.15,0,11,4,3,16.3,0.0,7.99,92.01,1,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,3440,11,16.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,4
326,0,2,95,6.95,0,10,3,4,7.3,79.2,3.87,96.13,1,0,0,0,0,0,0,3,0,0,0,2,4,0,2,0,1,1,1,1,0,1,1,1,1,1,0,4493,10,13.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
327,0,1,570,11.8,8,7,6,5,31.1,100.0,4.89,95.11,0,0,0,0,1,1,7,0,26,0,19,0,0,11,0,0,1,1,1,1,0,1,1,1,1,1,0,3941,7,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,8
328,0,3,103,3.49,2,11,3,1,43.8,2.3,17.62,82.38,0,0,0,0,1,4,2,1,1,0,1,10,9,19,0,0,1,1,1,1,0,1,1,1,1,0,0,3498,11,11.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,7
329,0,1,474,9.78,5,7,4,9,34.1,100.0,3.25,96.75,0,0,0,9,1,2,0,0,4,0,0,16,0,6,37,0,1,1,1,1,1,1,1,0,1,1,0,3160,7,13.88888888888889,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,8
330,0,3,644,4.68,2,10,2,4,18.0,0.0,6.51,93.49,1,0,0,18,0,0,59,4,0,0,0,0,9,5,2,0,1,1,1,1,0,1,1,1,1,1,0,4539,10,15.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
331,0,1,280,5.52,0,8,3,5,69.8,100.0,6.95,93.05,0,0,0,1,1,6,8,7,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1847,8,11.8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,8
332,0,1,378,8.27,3,8,3,5,31.5,16.7,3.32,96.68,1,1,0,0,1,7,1,7,0,0,2,8,0,1,2,0,1,1,1,0,0,1,1,1,1,1,0,2672,8,13.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,7
333,0,2,88,7.45,1,9,4,5,21.6,92.8,17.75,82.25,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,4982,9,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,9
334,0,5,654,3.5,1,12,4,1,20.2,70.9,6.44,93.56,1,0,0,1,1,8,2,0,67,7,0,4,0,1,41,0,1,1,1,1,1,1,1,1,1,1,0,5655,12,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,9
335,0,6,967,4.19,8,10,3,8,27.1,3.6,5.12,94.88,0,0,0,0,1,0,3,3,8,0,0,0,9,12,4,0,1,1,1,1,1,1,1,1,1,1,0,7644,10,12.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,9
337,0,4,547,4.77,2,11,7,4,19.2,94.2,6.01,93.99,0,0,1,1,1,7,2,8,0,0,0,5,0,5,14,0,1,1,1,1,0,1,1,1,1,1,0,6162,11,11.75,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,8
338,0,2,416,4.68,1,10,4,7,19.8,0.0,6.23,93.77,0,0,0,0,0,2,0,0,0,2,9,0,5,2,0,0,1,1,1,1,1,1,1,1,1,1,0,3024,10,12.428571428571429,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,9
339,0,2,565,5.69,0,9,5,11,11.6,0.8,5.45,94.55,1,1,0,5,0,1,1,3,0,0,3,2,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,3804,9,11.727272727272727,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,8
341,0,4,495,6.62,0,8,6,5,3.7,41.2,6.87,93.13,0,0,0,19,1,3,7,12,2,0,6,8,16,3,7,0,1,1,1,1,1,1,1,1,1,1,1,6867,8,12.6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,10
342,0,6,1806,6.89,0,10,7,7,17.8,5.5,8.38,91.62,0,0,0,8,1,23,24,6,11,0,10,8,2,2,5,3,1,1,1,1,1,1,1,1,1,1,1,13819,10,8.285714285714286,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,10
343,0,3,494,3.77,0,12,4,1,26.2,2.8,6.37,93.63,0,0,0,1,0,6,1,0,0,0,0,1,0,0,20,0,1,1,0,1,0,1,1,1,1,1,0,3783,12,12.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,7
344,0,1,420,8.73,1,7,6,7,3.3,4.1,7.6,92.4,1,0,1,0,1,11,0,10,0,0,16,3,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,2919,7,12.571428571428571,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,9
345,0,2,626,6.58,0,10,5,8,22.8,0.4,3.09,96.91,1,0,1,1,1,0,0,9,0,0,52,0,11,0,0,0,1,1,1,0,0,1,1,1,1,1,1,4255,10,12.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,8
346,0,1,408,5.26,2,9,3,4,27.5,100.0,13.33,86.67,0,0,0,0,0,0,7,0,0,0,3,5,5,0,10,3,1,1,1,1,1,1,1,1,1,1,1,2750,9,11.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,10
347,0,3,973,7.31,1,9,5,7,14.3,86.1,5.22,94.78,0,0,0,4,1,38,5,2,10,0,30,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,7326,9,10.428571428571429,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10
348,0,1,335,8.01,2,9,3,6,8.7,100.0,7.28,92.72,1,0,0,1,0,8,2,0,3,1,0,3,9,3,11,3,1,1,1,1,1,0,1,1,1,1,1,2676,9,12.666666666666666,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,9
349,0,3,1426,2.44,1,16,4,5,26.3,100.0,1.93,98.07,0,0,0,0,1,18,27,0,2,0,0,0,0,56,0,0,1,1,1,1,1,1,1,1,1,1,0,10081,16,24.2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,9
350,0,2,366,4.01,3,11,4,6,24.8,32.1,4.41,95.59,0,0,0,0,1,5,0,2,1,0,7,1,18,0,0,3,1,1,1,1,0,1,1,1,1,1,1,2683,11,17.333333333333332,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,9
351,0,1,137,2.75,0,11,5,6,34.4,100.0,12.03,87.97,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,19,1,1,0,1,0,0,0,1,0,1,1,1129,11,14.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,6
352,0,1,402,8.98,4,9,7,9,9.9,99.4,9.55,90.45,0,0,0,5,1,4,6,4,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,3000,9,13.444444444444445,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,9
353,0,1,342,8.01,1,11,6,5,55.4,88.5,2.1,97.9,1,1,0,4,1,13,1,5,0,0,27,10,2,9,0,0,1,1,1,1,0,1,1,1,1,1,0,2678,11,15.6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,8
354,0,2,72,3.37,0,10,5,4,26.7,100.0,8.57,91.43,1,1,1,0,0,4,4,6,0,0,2,0,0,11,1,0,1,1,1,1,0,1,0,0,1,1,0,2253,10,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,6
355,0,3,90,3.38,6,10,6,5,8.1,77.2,8.33,91.67,0,0,0,2,1,0,1,2,0,0,2,0,9,0,0,0,0,1,1,0,0,1,0,1,1,1,0,3395,10,13.8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,5
356,0,4,945,4.78,0,10,4,6,22.7,100.0,4.57,95.43,0,0,0,1,1,4,0,0,1,0,3,12,5,4,0,0,1,1,1,1,1,1,1,1,1,1,1,6384,10,9.333333333333334,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,10
357,0,1,413,4.59,2,10,4,5,64.1,100.0,4.87,95.13,1,0,0,2,0,33,14,0,0,0,3,9,12,0,0,0,1,1,1,1,1,1,1,1,1,0,0,2880,10,16.4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
358,0,1,262,5.18,1,10,3,6,11.4,67.5,7.62,92.38,0,0,0,1,1,9,4,6,0,0,2,3,0,4,2,2,1,1,1,0,0,1,1,0,1,1,1,1733,10,13.166666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,7
359,0,2,498,8.04,3,9,2,8,16.7,100.0,4.01,95.99,0,0,0,3,0,0,1,4,3,14,5,3,0,4,8,8,1,1,1,1,1,1,1,1,1,1,1,5378,9,14.625,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,10
360,0,2,87,4.62,0,11,5,2,28.2,100.0,10.71,89.29,0,0,0,0,0,6,3,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,2989,11,16.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,7
361,0,9,1035,2.9,2,9,5,9,4.4,98.2,2.42,97.58,0,0,0,0,0,11,16,24,0,1,1,34,8,9,5,19,1,1,1,1,1,1,1,1,1,1,1,8441,9,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,10
362,0,4,1138,6.52,0,10,4,3,18.3,0.0,6.54,93.46,1,0,1,0,0,2,14,1,0,0,16,13,9,0,19,0,1,1,1,1,0,1,1,1,1,1,0,8428,10,11.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,8
363,0,2,94,5.83,0,11,5,4,16.4,80.0,8.06,91.94,1,0,1,0,1,3,0,0,0,2,9,3,1,24,1,0,1,1,1,1,1,1,1,1,1,1,0,3765,11,16.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,9
364,0,1,299,10.89,0,10,7,4,26.4,90.8,11.88,88.12,1,0,0,0,0,7,4,0,9,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,4157,10,12.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,7
365,0,1,92,11.02,1,9,4,4,36.0,0.0,11.16,88.84,1,0,1,0,0,0,4,6,0,0,6,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,3688,9,11.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,8
366,0,2,301,3.25,0,11,3,4,21.2,100.0,9.97,90.03,0,0,0,2,0,12,8,0,0,0,0,6,0,7,0,4,1,1,1,1,0,0,1,0,1,1,1,2173,11,17.25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,7
367,0,1,436,9.75,1,9,3,4,17.5,100.0,9.53,90.47,1,1,0,1,1,0,0,0,0,0,2,17,13,0,0,0,1,1,1,0,0,1,1,1,1,0,0,3261,9,13.75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,6
